===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MyStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
61,,61,2022-01-24 08:00:00,1834.8,1835.015,1834.515,1834.555,0.0,-1.0,MyStrategy,61,738179.3333333334,Broker,61,10000.0,10000.0,BuySell,61,,,Trades - Net Profit/Loss,61,,
62,,62,2022-01-24 08:01:00,1834.555,1834.555,1833.49,1833.53,0.0,-1.0,MyStrategy,62,738179.3340277778,Broker,62,10000.0,10000.0,BuySell,62,,,Trades - Net Profit/Loss,62,,
63,,63,2022-01-24 08:02:00,1833.53,1833.78,1833.455,1833.47,0.0,-1.0,MyStrategy,63,738179.3347222222,Broker,63,10000.0,10000.0,BuySell,63,,,Trades - Net Profit/Loss,63,,
64,,64,2022-01-24 08:03:00,1833.47,1833.65,1833.265,1833.28,0.0,-1.0,MyStrategy,64,738179.3354166667,Broker,64,10000.0,10000.0,BuySell,64,,,Trades - Net Profit/Loss,64,,
65,,65,2022-01-24 08:04:00,1833.28,1834.225,1833.28,1834.2,0.0,-1.0,MyStrategy,65,738179.3361111111,Broker,65,10000.0,10000.0,BuySell,65,,,Trades - Net Profit/Loss,65,,
66,,66,2022-01-24 08:05:00,1834.2,1834.29,1833.99,1834.205,0.0,-1.0,MyStrategy,66,738179.3368055555,Broker,66,10000.0,10000.0,BuySell,66,,,Trades - Net Profit/Loss,66,,
67,,67,2022-01-24 08:06:00,1834.205,1834.555,1834.145,1834.55,0.0,-1.0,MyStrategy,67,738179.3375,Broker,67,10000.0,10000.0,BuySell,67,,,Trades - Net Profit/Loss,67,,
68,,68,2022-01-24 08:07:00,1834.55,1834.615,1834.28,1834.375,0.0,-1.0,MyStrategy,68,738179.3381944444,Broker,68,10000.0,10000.0,BuySell,68,,,Trades - Net Profit/Loss,68,,
69,,69,2022-01-24 08:08:00,1834.375,1834.375,1833.985,1834.28,0.0,-1.0,MyStrategy,69,738179.338888889,Broker,69,10000.0,10000.0,BuySell,69,,,Trades - Net Profit/Loss,69,,
70,,70,2022-01-24 08:09:00,1834.28,1834.34,1834.05,1834.085,0.0,-1.0,MyStrategy,70,738179.3395833333,Broker,70,10000.0,10000.0,BuySell,70,,,Trades - Net Profit/Loss,70,,
71,,71,2022-01-24 08:10:00,1834.085,1834.085,1833.735,1833.79,0.0,-1.0,MyStrategy,71,738179.3402777778,Broker,71,10000.0,10000.0,BuySell,71,,,Trades - Net Profit/Loss,71,,
72,,72,2022-01-24 08:11:00,1833.79,1833.91,1833.645,1833.895,0.0,-1.0,MyStrategy,72,738179.3409722223,Broker,72,10000.0,10000.0,BuySell,72,,,Trades - Net Profit/Loss,72,,
73,,73,2022-01-24 08:12:00,1833.895,1833.93,1833.75,1833.885,0.0,-1.0,MyStrategy,73,738179.3416666667,Broker,73,10000.0,10000.0,BuySell,73,,,Trades - Net Profit/Loss,73,,
74,,74,2022-01-24 08:13:00,1833.885,1834.075,1833.845,1834.075,0.0,-1.0,MyStrategy,74,738179.3423611111,Broker,74,10000.0,10000.0,BuySell,74,,,Trades - Net Profit/Loss,74,,
75,,75,2022-01-24 08:14:00,1834.075,1834.155,1833.945,1833.945,0.0,-1.0,MyStrategy,75,738179.3430555556,Broker,75,10000.0,10000.0,BuySell,75,,,Trades - Net Profit/Loss,75,,
76,,76,2022-01-24 08:15:00,1833.945,1834.15,1833.905,1834.075,0.0,-1.0,MyStrategy,76,738179.34375,Broker,76,10000.0,10000.0,BuySell,76,,,Trades - Net Profit/Loss,76,,
77,,77,2022-01-24 08:16:00,1834.075,1834.295,1834.06,1834.22,0.0,-1.0,MyStrategy,77,738179.3444444444,Broker,77,10000.0,10000.0,BuySell,77,,,Trades - Net Profit/Loss,77,,
78,,78,2022-01-24 08:17:00,1834.22,1834.33,1833.95,1833.96,0.0,-1.0,MyStrategy,78,738179.3451388889,Broker,78,10000.0,10000.0,BuySell,78,,,Trades - Net Profit/Loss,78,,
79,,79,2022-01-24 08:18:00,1833.96,1833.96,1833.61,1833.68,0.0,-1.0,MyStrategy,79,738179.3458333333,Broker,79,10000.0,10000.0,BuySell,79,,,Trades - Net Profit/Loss,79,,
80,,80,2022-01-24 08:19:00,1833.68,1833.725,1833.52,1833.56,0.0,-1.0,MyStrategy,80,738179.3465277777,Broker,80,10000.0,10000.0,BuySell,80,,,Trades - Net Profit/Loss,80,,
81,,81,2022-01-24 08:20:00,1833.56,1833.575,1833.375,1833.535,0.0,-1.0,MyStrategy,81,738179.3472222222,Broker,81,10000.0,10000.0,BuySell,81,,,Trades - Net Profit/Loss,81,,
82,,82,2022-01-24 08:21:00,1833.535,1833.72,1833.53,1833.72,0.0,-1.0,MyStrategy,82,738179.3479166667,Broker,82,10000.0,10000.0,BuySell,82,,,Trades - Net Profit/Loss,82,,
83,,83,2022-01-24 08:22:00,1833.72,1833.99,1833.63,1833.99,0.0,-1.0,MyStrategy,83,738179.348611111,Broker,83,10000.0,10000.0,BuySell,83,,,Trades - Net Profit/Loss,83,,
84,,84,2022-01-24 08:23:00,1833.99,1834.28,1833.92,1834.27,0.0,-1.0,MyStrategy,84,738179.3493055556,Broker,84,10000.0,10000.0,BuySell,84,,,Trades - Net Profit/Loss,84,,
85,,85,2022-01-24 08:24:00,1834.27,1834.27,1834.055,1834.14,0.0,-1.0,MyStrategy,85,738179.35,Broker,85,10000.0,10000.0,BuySell,85,,,Trades - Net Profit/Loss,85,,
86,,86,2022-01-24 08:25:00,1834.14,1834.14,1833.995,1834.105,0.0,-1.0,MyStrategy,86,738179.3506944445,Broker,86,10000.0,10000.0,BuySell,86,,,Trades - Net Profit/Loss,86,,
87,,87,2022-01-24 08:26:00,1834.105,1834.105,1833.945,1833.95,0.0,-1.0,MyStrategy,87,738179.3513888889,Broker,87,10000.0,10000.0,BuySell,87,,,Trades - Net Profit/Loss,87,,
88,,88,2022-01-24 08:27:00,1833.95,1834.055,1833.83,1833.84,0.0,-1.0,MyStrategy,88,738179.3520833333,Broker,88,10000.0,10000.0,BuySell,88,,,Trades - Net Profit/Loss,88,,
89,,89,2022-01-24 08:28:00,1833.84,1833.88,1833.765,1833.88,0.0,-1.0,MyStrategy,89,738179.3527777778,Broker,89,10000.0,10000.0,BuySell,89,,,Trades - Net Profit/Loss,89,,
90,,90,2022-01-24 08:29:00,1833.88,1834.065,1833.825,1834.025,0.0,-1.0,MyStrategy,90,738179.3534722222,Broker,90,10000.0,10000.0,BuySell,90,,,Trades - Net Profit/Loss,90,,
91,,91,2022-01-24 08:30:00,1834.025,1834.14,1833.96,1834.065,0.0,-1.0,MyStrategy,91,738179.3541666666,Broker,91,10000.0,10000.0,BuySell,91,,,Trades - Net Profit/Loss,91,,
92,,92,2022-01-24 08:31:00,1834.065,1834.065,1833.685,1833.685,0.0,-1.0,MyStrategy,92,738179.3548611111,Broker,92,10000.0,10000.0,BuySell,92,,,Trades - Net Profit/Loss,92,,
93,,93,2022-01-24 08:32:00,1833.685,1833.73,1833.48,1833.495,0.0,-1.0,MyStrategy,93,738179.3555555556,Broker,93,10000.0,10000.0,BuySell,93,,,Trades - Net Profit/Loss,93,,
94,,94,2022-01-24 08:33:00,1833.495,1833.585,1833.465,1833.51,0.0,-1.0,MyStrategy,94,738179.35625,Broker,94,10000.0,10000.0,BuySell,94,,,Trades - Net Profit/Loss,94,,
95,,95,2022-01-24 08:34:00,1833.51,1833.64,1833.505,1833.515,0.0,-1.0,MyStrategy,95,738179.3569444445,Broker,95,10000.0,10000.0,BuySell,95,,,Trades - Net Profit/Loss,95,,
96,,96,2022-01-24 08:35:00,1833.515,1833.565,1833.5,1833.505,0.0,-1.0,MyStrategy,96,738179.3576388889,Broker,96,10000.0,10000.0,BuySell,96,,,Trades - Net Profit/Loss,96,,
97,,97,2022-01-24 08:36:00,1833.505,1833.695,1833.505,1833.695,0.0,-1.0,MyStrategy,97,738179.3583333333,Broker,97,10000.0,10000.0,BuySell,97,,,Trades - Net Profit/Loss,97,,
98,,98,2022-01-24 08:37:00,1833.695,1833.705,1833.5,1833.555,0.0,-1.0,MyStrategy,98,738179.3590277778,Broker,98,10000.0,10000.0,BuySell,98,,,Trades - Net Profit/Loss,98,,
99,,99,2022-01-24 08:38:00,1833.555,1833.915,1833.515,1833.88,0.0,-1.0,MyStrategy,99,738179.3597222222,Broker,99,10000.0,10000.0,BuySell,99,,,Trades - Net Profit/Loss,99,,
100,,100,2022-01-24 08:39:00,1833.88,1834.005,1833.765,1833.99,0.0,-1.0,MyStrategy,100,738179.3604166667,Broker,100,10000.0,10000.0,BuySell,100,,,Trades - Net Profit/Loss,100,,
101,,101,2022-01-24 08:40:00,1833.99,1834.0,1833.89,1833.99,0.0,-1.0,MyStrategy,101,738179.3611111111,Broker,101,10000.0,10000.0,BuySell,101,,,Trades - Net Profit/Loss,101,,
102,,102,2022-01-24 08:41:00,1833.99,1834.035,1833.765,1833.905,0.0,-1.0,MyStrategy,102,738179.3618055555,Broker,102,10000.0,10000.0,BuySell,102,,,Trades - Net Profit/Loss,102,,
103,,103,2022-01-24 08:42:00,1833.905,1833.935,1833.5,1833.505,0.0,-1.0,MyStrategy,103,738179.3625,Broker,103,10000.0,10000.0,BuySell,103,,,Trades - Net Profit/Loss,103,,
104,,104,2022-01-24 08:43:00,1833.505,1833.905,1833.5,1833.85,0.0,-1.0,MyStrategy,104,738179.3631944444,Broker,104,10000.0,10000.0,BuySell,104,,,Trades - Net Profit/Loss,104,,
105,,105,2022-01-24 08:44:00,1833.85,1833.85,1833.53,1833.56,0.0,-1.0,MyStrategy,105,738179.3638888889,Broker,105,10000.0,10000.0,BuySell,105,,,Trades - Net Profit/Loss,105,,
106,,106,2022-01-24 08:45:00,1833.56,1833.585,1833.32,1833.4,0.0,-1.0,MyStrategy,106,738179.3645833334,Broker,106,10000.0,10000.0,BuySell,106,,,Trades - Net Profit/Loss,106,,
107,,107,2022-01-24 08:46:00,1833.4,1833.64,1833.35,1833.52,0.0,-1.0,MyStrategy,107,738179.3652777778,Broker,107,10000.0,10000.0,BuySell,107,,,Trades - Net Profit/Loss,107,,
108,,108,2022-01-24 08:47:00,1833.52,1833.555,1833.345,1833.375,0.0,-1.0,MyStrategy,108,738179.3659722222,Broker,108,10000.0,10000.0,BuySell,108,,,Trades - Net Profit/Loss,108,,
109,,109,2022-01-24 08:48:00,1833.375,1833.375,1833.165,1833.235,0.0,-1.0,MyStrategy,109,738179.3666666667,Broker,109,10000.0,10000.0,BuySell,109,,,Trades - Net Profit/Loss,109,,
110,,110,2022-01-24 08:49:00,1833.235,1833.745,1833.185,1833.74,0.0,-1.0,MyStrategy,110,738179.3673611111,Broker,110,10000.0,10000.0,BuySell,110,,,Trades - Net Profit/Loss,110,,
111,,111,2022-01-24 08:50:00,1833.74,1833.88,1833.645,1833.835,0.0,-1.0,MyStrategy,111,738179.3680555555,Broker,111,10000.0,10000.0,BuySell,111,,,Trades - Net Profit/Loss,111,,
112,,112,2022-01-24 08:51:00,1833.835,1833.9,1833.655,1833.9,0.0,-1.0,MyStrategy,112,738179.36875,Broker,112,10000.0,10000.0,BuySell,112,,,Trades - Net Profit/Loss,112,,
113,,113,2022-01-24 08:52:00,1833.9,1834.175,1833.9,1833.93,0.0,-1.0,MyStrategy,113,738179.3694444444,Broker,113,10000.0,10000.0,BuySell,113,,,Trades - Net Profit/Loss,113,,
114,,114,2022-01-24 08:53:00,1833.93,1834.015,1833.815,1833.91,0.0,-1.0,MyStrategy,114,738179.370138889,Broker,114,10000.0,10000.0,BuySell,114,,,Trades - Net Profit/Loss,114,,
115,,115,2022-01-24 08:54:00,1833.91,1834.41,1833.91,1834.33,0.0,-1.0,MyStrategy,115,738179.3708333333,Broker,115,10000.0,10000.0,BuySell,115,,,Trades - Net Profit/Loss,115,,
116,,116,2022-01-24 08:55:00,1834.33,1834.33,1833.91,1833.93,0.0,-1.0,MyStrategy,116,738179.3715277778,Broker,116,10000.0,10000.0,BuySell,116,,,Trades - Net Profit/Loss,116,,
117,,117,2022-01-24 08:56:00,1833.93,1833.95,1833.815,1833.915,0.0,-1.0,MyStrategy,117,738179.3722222223,Broker,117,10000.0,10000.0,BuySell,117,,,Trades - Net Profit/Loss,117,,
118,,118,2022-01-24 08:57:00,1833.915,1833.92,1833.62,1833.725,0.0,-1.0,MyStrategy,118,738179.3729166667,Broker,118,10000.0,10000.0,BuySell,118,,,Trades - Net Profit/Loss,118,,
119,,119,2022-01-24 08:58:00,1833.725,1833.765,1833.4,1833.4,0.0,-1.0,MyStrategy,119,738179.3736111111,Broker,119,10000.0,10000.0,BuySell,119,,,Trades - Net Profit/Loss,119,,
120,,120,2022-01-24 08:59:00,1833.4,1833.415,1833.2,1833.265,0.0,-1.0,MyStrategy,120,738179.3743055556,Broker,120,10000.0,10000.0,BuySell,120,,,Trades - Net Profit/Loss,120,,
121,,121,2022-01-24 09:00:00,1833.265,1833.38,1832.955,1833.305,0.0,-1.0,MyStrategy,121,738179.375,Broker,121,10000.0,10000.0,BuySell,121,,,Trades - Net Profit/Loss,121,,
122,,122,2022-01-24 09:01:00,1833.305,1833.46,1832.995,1833.015,0.0,-1.0,MyStrategy,122,738179.3756944444,Broker,122,10000.0,10000.0,BuySell,122,,,Trades - Net Profit/Loss,122,,
123,,123,2022-01-24 09:02:00,1833.015,1833.375,1833.005,1833.365,0.0,-1.0,MyStrategy,123,738179.3763888889,Broker,123,10000.0,10000.0,BuySell,123,,,Trades - Net Profit/Loss,123,,
124,,124,2022-01-24 09:03:00,1833.365,1833.96,1833.1,1833.715,0.0,-1.0,MyStrategy,124,738179.3770833333,Broker,124,10000.0,10000.0,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,,125,2022-01-24 09:04:00,1833.715,1833.765,1833.115,1833.305,0.0,-1.0,MyStrategy,125,738179.3777777777,Broker,125,10000.0,10000.0,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,,126,2022-01-24 09:05:00,1833.305,1833.66,1833.125,1833.545,0.0,-1.0,MyStrategy,126,738179.3784722222,Broker,126,10000.0,10000.0,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,,127,2022-01-24 09:06:00,1833.545,1833.945,1833.35,1833.36,0.0,-1.0,MyStrategy,127,738179.3791666667,Broker,127,10000.0,10000.0,BuySell,127,,,Trades - Net Profit/Loss,127,,
128,,128,2022-01-24 09:07:00,1833.36,1833.395,1833.08,1833.32,0.0,-1.0,MyStrategy,128,738179.379861111,Broker,128,10000.0,10000.0,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,,129,2022-01-24 09:08:00,1833.32,1833.89,1833.265,1833.525,0.0,-1.0,MyStrategy,129,738179.3805555556,Broker,129,10000.0,10000.0,BuySell,129,,,Trades - Net Profit/Loss,129,,
130,,130,2022-01-24 09:09:00,1833.525,1833.58,1833.31,1833.525,0.0,-1.0,MyStrategy,130,738179.38125,Broker,130,10000.0,10000.0,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,,131,2022-01-24 09:10:00,1833.525,1833.92,1833.41,1833.805,0.0,-1.0,MyStrategy,131,738179.3819444445,Broker,131,10000.0,10000.0,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,,132,2022-01-24 09:11:00,1833.805,1834.21,1833.76,1834.2,0.0,-1.0,MyStrategy,132,738179.3826388889,Broker,132,10000.0,10000.0,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,,133,2022-01-24 09:12:00,1834.2,1834.345,1834.1,1834.17,0.0,-1.0,MyStrategy,133,738179.3833333333,Broker,133,10000.0,10000.0,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,,134,2022-01-24 09:13:00,1834.17,1834.315,1833.85,1833.89,0.0,-1.0,MyStrategy,134,738179.3840277778,Broker,134,10000.0,10000.0,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,,135,2022-01-24 09:14:00,1833.89,1833.89,1833.485,1833.515,0.0,-1.0,MyStrategy,135,738179.3847222222,Broker,135,10000.0,10000.0,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,,136,2022-01-24 09:15:00,1833.515,1833.515,1832.72,1832.77,0.0,-1.0,MyStrategy,136,738179.3854166666,Broker,136,10000.0,10000.0,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,,137,2022-01-24 09:16:00,1832.77,1833.43,1832.77,1833.385,0.0,-1.0,MyStrategy,137,738179.3861111111,Broker,137,10000.0,10000.0,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,,138,2022-01-24 09:17:00,1833.385,1833.43,1832.995,1833.205,0.0,-1.0,MyStrategy,138,738179.3868055556,Broker,138,10000.0,10000.0,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,,139,2022-01-24 09:18:00,1833.205,1833.52,1833.2,1833.49,0.0,-1.0,MyStrategy,139,738179.3875,Broker,139,10000.0,10000.0,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,,140,2022-01-24 09:19:00,1833.49,1833.49,1833.13,1833.26,0.0,-1.0,MyStrategy,140,738179.3881944445,Broker,140,10000.0,10000.0,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,,141,2022-01-24 09:20:00,1833.26,1833.395,1833.115,1833.3,0.0,-1.0,MyStrategy,141,738179.3888888889,Broker,141,10000.0,10000.0,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,,142,2022-01-24 09:21:00,1833.3,1833.3,1832.88,1832.99,0.0,-1.0,MyStrategy,142,738179.3895833333,Broker,142,10000.0,10000.0,BuySell,142,,,Trades - Net Profit/Loss,142,,
143,,143,2022-01-24 09:22:00,1832.99,1832.99,1832.695,1832.865,0.0,-1.0,MyStrategy,143,738179.3902777778,Broker,143,10000.0,10000.0,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,,144,2022-01-24 09:23:00,1832.865,1832.97,1832.735,1832.88,0.0,-1.0,MyStrategy,144,738179.3909722222,Broker,144,10000.0,10000.0,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,,145,2022-01-24 09:24:00,1832.88,1833.045,1832.68,1833.01,0.0,-1.0,MyStrategy,145,738179.3916666667,Broker,145,10000.0,10000.0,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,,146,2022-01-24 09:25:00,1833.01,1833.115,1832.785,1832.795,0.0,-1.0,MyStrategy,146,738179.3923611111,Broker,146,10000.0,10000.0,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,,147,2022-01-24 09:26:00,1832.795,1833.205,1832.77,1833.18,0.0,-1.0,MyStrategy,147,738179.3930555555,Broker,147,10000.0,10000.0,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,,148,2022-01-24 09:27:00,1833.18,1833.18,1832.94,1833.105,0.0,-1.0,MyStrategy,148,738179.39375,Broker,148,10000.0,10000.0,BuySell,148,,,Trades - Net Profit/Loss,148,,
149,,149,2022-01-24 09:28:00,1833.105,1833.12,1832.98,1833.055,0.0,-1.0,MyStrategy,149,738179.3944444444,Broker,149,10000.0,10000.0,BuySell,149,,,Trades - Net Profit/Loss,149,,
150,,150,2022-01-24 09:29:00,1833.055,1833.12,1832.615,1832.74,0.0,-1.0,MyStrategy,150,738179.3951388889,Broker,150,10000.0,10000.0,BuySell,150,,,Trades - Net Profit/Loss,150,,
151,,151,2022-01-24 09:30:00,1832.74,1833.45,1832.695,1833.45,0.0,-1.0,MyStrategy,151,738179.3958333334,Broker,151,10000.0,10000.0,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,,152,2022-01-24 09:31:00,1833.45,1834.23,1833.36,1834.165,0.0,-1.0,MyStrategy,152,738179.3965277778,Broker,152,10000.0,10000.0,BuySell,152,,,Trades - Net Profit/Loss,152,,
153,,153,2022-01-24 09:32:00,1834.165,1834.65,1834.165,1834.65,0.0,-1.0,MyStrategy,153,738179.3972222222,Broker,153,10000.0,10000.0,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,,154,2022-01-24 09:33:00,1834.65,1834.84,1834.585,1834.735,0.0,-1.0,MyStrategy,154,738179.3979166667,Broker,154,10000.0,10000.0,BuySell,154,,,Trades - Net Profit/Loss,154,,
155,,155,2022-01-24 09:34:00,1834.735,1835.31,1834.695,1835.23,0.0,-1.0,MyStrategy,155,738179.3986111111,Broker,155,10000.0,10000.0,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,,156,2022-01-24 09:35:00,1835.23,1835.53,1835.225,1835.51,0.0,-1.0,MyStrategy,156,738179.3993055555,Broker,156,10000.0,10000.0,BuySell,156,,,Trades - Net Profit/Loss,156,,
157,,157,2022-01-24 09:36:00,1835.51,1835.65,1835.33,1835.395,0.0,-1.0,MyStrategy,157,738179.4,Broker,157,10000.0,10000.0,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,,158,2022-01-24 09:37:00,1835.395,1835.905,1835.34,1835.72,0.0,-1.0,MyStrategy,158,738179.4006944444,Broker,158,10000.0,10000.0,BuySell,158,,,Trades - Net Profit/Loss,158,,
159,,159,2022-01-24 09:38:00,1835.72,1835.72,1835.385,1835.63,0.0,-1.0,MyStrategy,159,738179.401388889,Broker,159,10000.0,10000.0,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,,160,2022-01-24 09:39:00,1835.63,1835.94,1835.58,1835.64,0.0,-1.0,MyStrategy,160,738179.4020833333,Broker,160,10000.0,10000.0,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,,161,2022-01-24 09:40:00,1835.64,1835.675,1835.34,1835.49,0.0,-1.0,MyStrategy,161,738179.4027777778,Broker,161,10000.0,10000.0,BuySell,161,,,Trades - Net Profit/Loss,161,,
162,,162,2022-01-24 09:41:00,1835.49,1835.93,1835.49,1835.84,0.0,-1.0,MyStrategy,162,738179.4034722223,Broker,162,10000.0,10000.0,BuySell,162,,,Trades - Net Profit/Loss,162,,
163,,163,2022-01-24 09:42:00,1835.84,1835.84,1835.59,1835.67,0.0,-1.0,MyStrategy,163,738179.4041666667,Broker,163,10000.0,10000.0,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,,164,2022-01-24 09:43:00,1835.67,1836.17,1835.665,1836.135,0.0,-1.0,MyStrategy,164,738179.4048611111,Broker,164,10000.0,10000.0,BuySell,164,,,Trades - Net Profit/Loss,164,,
165,,165,2022-01-24 09:44:00,1836.135,1836.455,1836.13,1836.315,0.0,-1.0,MyStrategy,165,738179.4055555556,Broker,165,10000.0,10000.0,BuySell,165,,,Trades - Net Profit/Loss,165,,
166,,166,2022-01-24 09:45:00,1836.315,1836.44,1836.015,1836.22,0.0,-1.0,MyStrategy,166,738179.40625,Broker,166,10000.0,10000.0,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,,167,2022-01-24 09:46:00,1836.22,1836.275,1835.79,1835.8,0.0,-1.0,MyStrategy,167,738179.4069444444,Broker,167,10000.0,10000.0,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,,168,2022-01-24 09:47:00,1835.8,1835.985,1835.715,1835.74,0.0,-1.0,MyStrategy,168,738179.4076388889,Broker,168,10000.0,10000.0,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,,169,2022-01-24 09:48:00,1835.74,1835.89,1835.64,1835.74,0.0,-1.0,MyStrategy,169,738179.4083333333,Broker,169,10000.0,10000.0,BuySell,169,,,Trades - Net Profit/Loss,169,,
170,,170,2022-01-24 09:49:00,1835.74,1835.855,1835.57,1835.715,0.0,-1.0,MyStrategy,170,738179.4090277777,Broker,170,10000.0,10000.0,BuySell,170,,,Trades - Net Profit/Loss,170,,
171,,171,2022-01-24 09:50:00,1835.715,1835.965,1835.59,1835.625,0.0,-1.0,MyStrategy,171,738179.4097222222,Broker,171,10000.0,10000.0,BuySell,171,,,Trades - Net Profit/Loss,171,,
172,,172,2022-01-24 09:51:00,1835.625,1835.825,1835.57,1835.675,0.0,-1.0,MyStrategy,172,738179.4104166667,Broker,172,10000.0,10000.0,BuySell,172,,,Trades - Net Profit/Loss,172,,
173,,173,2022-01-24 09:52:00,1835.675,1835.675,1835.39,1835.535,0.0,-1.0,MyStrategy,173,738179.411111111,Broker,173,10000.0,10000.0,BuySell,173,,,Trades - Net Profit/Loss,173,,
174,,174,2022-01-24 09:53:00,1835.535,1835.63,1835.505,1835.53,0.0,-1.0,MyStrategy,174,738179.4118055556,Broker,174,10000.0,10000.0,BuySell,174,,,Trades - Net Profit/Loss,174,,
175,,175,2022-01-24 09:54:00,1835.53,1835.72,1835.53,1835.66,0.0,-1.0,MyStrategy,175,738179.4125,Broker,175,10000.0,10000.0,BuySell,175,,,Trades - Net Profit/Loss,175,,
176,,176,2022-01-24 09:55:00,1835.66,1835.695,1835.4,1835.465,0.0,-1.0,MyStrategy,176,738179.4131944445,Broker,176,10000.0,10000.0,BuySell,176,,,Trades - Net Profit/Loss,176,,
177,,177,2022-01-24 09:56:00,1835.465,1835.465,1835.12,1835.205,0.0,-1.0,MyStrategy,177,738179.4138888889,Broker,177,10000.0,10000.0,BuySell,177,,,Trades - Net Profit/Loss,177,,
178,,178,2022-01-24 09:57:00,1835.205,1836.05,1835.135,1836.035,0.0,-1.0,MyStrategy,178,738179.4145833333,Broker,178,10000.0,10000.0,BuySell,178,,,Trades - Net Profit/Loss,178,,
179,,179,2022-01-24 09:58:00,1836.035,1836.18,1835.775,1836.165,0.0,-1.0,MyStrategy,179,738179.4152777778,Broker,179,10000.0,10000.0,BuySell,179,,,Trades - Net Profit/Loss,179,,
180,,180,2022-01-24 09:59:00,1836.165,1836.225,1836.07,1836.21,0.0,-1.0,MyStrategy,180,738179.4159722222,Broker,180,10000.0,10000.0,BuySell,180,,,Trades - Net Profit/Loss,180,,
181,,181,2022-01-24 10:00:00,1836.21,1836.325,1835.865,1836.325,0.0,-1.0,MyStrategy,181,738179.4166666666,Broker,181,10000.0,10000.0,BuySell,181,,,Trades - Net Profit/Loss,181,,
182,,182,2022-01-24 10:01:00,1836.325,1836.395,1836.27,1836.375,0.0,-1.0,MyStrategy,182,738179.4173611111,Broker,182,10000.0,10000.0,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,,183,2022-01-24 10:02:00,1836.375,1836.785,1836.34,1836.75,0.0,-1.0,MyStrategy,183,738179.4180555556,Broker,183,10000.0,10000.0,BuySell,183,,,Trades - Net Profit/Loss,183,,
184,,184,2022-01-24 10:03:00,1836.75,1836.84,1836.72,1836.725,0.0,-1.0,MyStrategy,184,738179.41875,Broker,184,10000.0,10000.0,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,,185,2022-01-24 10:04:00,1836.725,1836.765,1836.67,1836.685,0.0,-1.0,MyStrategy,185,738179.4194444445,Broker,185,10000.0,10000.0,BuySell,185,,,Trades - Net Profit/Loss,185,,
186,,186,2022-01-24 10:05:00,1836.685,1836.705,1836.505,1836.525,0.0,-1.0,MyStrategy,186,738179.4201388889,Broker,186,10000.0,10000.0,BuySell,186,,,Trades - Net Profit/Loss,186,,
187,,187,2022-01-24 10:06:00,1836.525,1836.525,1836.015,1836.065,0.0,-1.0,MyStrategy,187,738179.4208333333,Broker,187,10000.0,10000.0,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,,188,2022-01-24 10:07:00,1836.065,1836.125,1835.82,1835.82,0.0,-1.0,MyStrategy,188,738179.4215277778,Broker,188,10000.0,10000.0,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,,189,2022-01-24 10:08:00,1835.82,1836.015,1835.82,1836.01,0.0,-1.0,MyStrategy,189,738179.4222222222,Broker,189,10000.0,10000.0,BuySell,189,,,Trades - Net Profit/Loss,189,,
190,,190,2022-01-24 10:09:00,1836.01,1836.23,1835.975,1836.185,0.0,-1.0,MyStrategy,190,738179.4229166667,Broker,190,10000.0,10000.0,BuySell,190,,,Trades - Net Profit/Loss,190,,
