,open,high,low,close,volume
2022-12-12 17:01:00,1790.28,1790.46,1790.17,1790.42,-1
2022-12-12 17:02:00,1790.42,1790.47,1790.15,1790.395,-1
2022-12-12 17:03:00,1790.395,1790.635,1790.135,1790.255,-1
2022-12-12 17:04:00,1790.255,1790.385,1790.185,1790.315,-1
2022-12-12 17:05:00,1790.315,1790.415,1790.14,1790.365,-1
2022-12-12 17:06:00,1790.365,1790.375,1789.78,1790.185,-1
2022-12-12 17:07:00,1790.185,1790.255,1790.095,1790.245,-1
2022-12-12 17:08:00,1790.245,1790.345,1789.91,1789.985,-1
2022-12-12 17:09:00,1789.985,1790.715,1789.97,1790.62,-1
2022-12-12 17:10:00,1790.62,1790.995,1790.44,1790.94,-1
2022-12-12 17:11:00,1790.94,1791.12,1790.72,1791.12,-1
2022-12-12 17:12:00,1791.12,1791.255,1790.91,1791.24,-1
2022-12-12 17:13:00,1791.24,1791.245,1790.68,1790.865,-1
2022-12-12 17:14:00,1790.865,1791.095,1790.755,1791.07,-1
2022-12-12 17:15:00,1791.07,1791.295,1790.935,1791.275,-1
2022-12-12 17:16:00,1791.275,1791.775,1791.235,1791.715,-1
2022-12-12 17:17:00,1791.715,1792.105,1791.715,1791.965,-1
2022-12-12 17:18:00,1791.965,1791.965,1791.375,1791.38,-1
2022-12-12 17:19:00,1791.38,1791.46,1791.13,1791.44,-1
2022-12-12 17:20:00,1791.44,1791.525,1791.225,1791.45,-1
2022-12-12 17:21:00,1791.45,1791.625,1791.365,1791.615,-1
2022-12-12 17:22:00,1791.615,1791.625,1790.985,1790.985,-1
2022-12-12 17:23:00,1790.985,1791.095,1790.7,1790.755,-1
2022-12-12 17:24:00,1790.755,1790.925,1790.695,1790.855,-1
2022-12-12 17:25:00,1790.855,1790.885,1790.505,1790.535,-1
2022-12-12 17:26:00,1790.535,1790.975,1790.48,1790.825,-1
2022-12-12 17:27:00,1790.825,1790.885,1790.405,1790.68,-1
2022-12-12 17:28:00,1790.68,1790.87,1790.565,1790.625,-1
2022-12-12 17:29:00,1790.625,1790.705,1790.4,1790.435,-1
2022-12-12 17:30:00,1790.435,1790.66,1790.355,1790.485,-1
2022-12-12 17:31:00,1790.485,1791.01,1790.275,1790.98,-1
2022-12-12 17:32:00,1790.98,1791.08,1790.85,1790.905,-1
2022-12-12 17:33:00,1790.905,1791.0,1790.725,1790.78,-1
2022-12-12 17:34:00,1790.78,1791.23,1790.71,1791.145,-1
2022-12-12 17:35:00,1791.145,1791.295,1790.76,1790.935,-1
2022-12-12 17:36:00,1790.935,1791.105,1790.875,1791.045,-1
2022-12-12 17:37:00,1791.045,1791.415,1791.045,1791.36,-1
2022-12-12 17:38:00,1791.36,1791.415,1791.055,1791.4,-1
2022-12-12 17:39:00,1791.4,1791.53,1791.325,1791.44,-1
2022-12-12 17:40:00,1791.44,1791.475,1791.1,1791.45,-1
2022-12-12 17:41:00,1791.45,1791.655,1791.45,1791.545,-1
2022-12-12 17:42:00,1791.545,1791.76,1791.37,1791.71,-1
2022-12-12 17:43:00,1791.71,1791.74,1791.35,1791.58,-1
2022-12-12 17:44:00,1791.58,1791.81,1791.555,1791.74,-1
2022-12-12 17:45:00,1791.74,1792.185,1791.73,1792.18,-1
2022-12-12 17:46:00,1792.18,1792.36,1791.525,1791.535,-1
2022-12-12 17:47:00,1791.535,1791.75,1791.4,1791.555,-1
2022-12-12 17:48:00,1791.555,1791.675,1791.37,1791.41,-1
2022-12-12 17:49:00,1791.41,1791.545,1791.235,1791.445,-1
2022-12-12 17:50:00,1791.445,1791.57,1791.315,1791.35,-1
2022-12-12 17:51:00,1791.35,1791.405,1790.64,1790.7,-1
2022-12-12 17:52:00,1790.7,1790.96,1790.42,1790.895,-1
2022-12-12 17:53:00,1790.895,1791.0,1790.59,1790.78,-1
2022-12-12 17:54:00,1790.78,1790.845,1790.45,1790.695,-1
2022-12-12 17:55:00,1790.695,1790.94,1790.685,1790.735,-1
2022-12-12 17:56:00,1790.735,1791.205,1790.735,1791.105,-1
2022-12-12 17:57:00,1791.105,1791.68,1791.105,1791.38,-1
2022-12-12 17:58:00,1791.38,1791.84,1791.375,1791.79,-1
2022-12-12 17:59:00,1791.79,1792.6,1791.79,1792.33,-1
2022-12-12 18:00:00,1792.33,1792.72,1792.29,1792.405,-1
2022-12-12 18:01:00,1792.405,1792.71,1792.39,1792.445,-1
2022-12-12 18:02:00,1792.445,1792.6,1792.015,1792.4,-1
2022-12-12 18:03:00,1792.4,1792.72,1792.335,1792.69,-1
2022-12-12 18:04:00,1792.69,1792.835,1792.51,1792.685,-1
2022-12-12 18:05:00,1792.685,1792.7,1792.49,1792.505,-1
2022-12-12 18:06:00,1792.505,1792.59,1792.265,1792.33,-1
2022-12-12 18:07:00,1792.33,1792.57,1792.235,1792.41,-1
2022-12-12 18:08:00,1792.41,1792.625,1792.405,1792.57,-1
2022-12-12 18:09:00,1792.57,1792.73,1792.45,1792.73,-1
2022-12-12 18:10:00,1792.73,1792.835,1792.67,1792.74,-1
2022-12-12 18:11:00,1792.74,1792.78,1792.455,1792.485,-1
2022-12-12 18:12:00,1792.485,1792.745,1792.395,1792.44,-1
2022-12-12 18:13:00,1792.44,1792.56,1792.355,1792.525,-1
2022-12-12 18:14:00,1792.525,1792.69,1792.435,1792.55,-1
2022-12-12 18:15:00,1792.55,1792.605,1792.085,1792.2,-1
2022-12-12 18:16:00,1792.2,1792.405,1792.13,1792.245,-1
2022-12-12 18:17:00,1792.245,1792.605,1791.975,1791.975,-1
2022-12-12 18:18:00,1791.975,1791.985,1791.605,1791.605,-1
2022-12-12 18:19:00,1791.605,1791.66,1791.46,1791.575,-1
2022-12-12 18:20:00,1791.575,1791.78,1791.56,1791.6,-1
2022-12-12 18:21:00,1791.6,1791.895,1791.54,1791.825,-1
2022-12-12 18:22:00,1791.825,1792.19,1791.8,1792.065,-1
2022-12-12 18:23:00,1792.065,1792.085,1791.62,1791.68,-1
2022-12-12 18:24:00,1791.68,1792.44,1791.675,1792.0,-1
2022-12-12 18:25:00,1792.0,1792.1,1791.875,1792.07,-1
2022-12-12 18:26:00,1792.07,1792.08,1791.64,1791.77,-1
2022-12-12 18:27:00,1791.77,1791.955,1791.685,1791.805,-1
2022-12-12 18:28:00,1791.805,1791.805,1791.59,1791.63,-1
2022-12-12 18:29:00,1791.63,1791.84,1791.63,1791.72,-1
2022-12-12 18:30:00,1791.72,1791.745,1790.585,1791.035,-1
2022-12-12 18:31:00,1791.035,1791.09,1790.645,1790.68,-1
2022-12-12 18:32:00,1790.68,1790.865,1790.625,1790.83,-1
2022-12-12 18:33:00,1790.83,1791.14,1790.705,1790.755,-1
2022-12-12 18:34:00,1790.755,1790.95,1790.755,1790.825,-1
2022-12-12 18:35:00,1790.825,1790.945,1790.54,1790.57,-1
2022-12-12 18:36:00,1790.57,1790.63,1790.22,1790.295,-1
2022-12-12 18:37:00,1790.295,1790.34,1789.975,1790.08,-1
2022-12-12 18:38:00,1790.08,1790.145,1789.845,1789.935,-1
2022-12-12 18:39:00,1789.935,1789.985,1789.78,1789.945,-1
2022-12-12 18:40:00,1789.945,1790.365,1789.815,1790.32,-1
2022-12-12 18:41:00,1790.32,1790.81,1790.145,1790.62,-1
2022-12-12 18:42:00,1790.62,1791.075,1790.52,1791.075,-1
2022-12-12 18:43:00,1791.075,1791.15,1790.95,1791.04,-1
2022-12-12 18:44:00,1791.04,1791.7,1791.04,1791.61,-1
2022-12-12 18:45:00,1791.61,1791.795,1791.505,1791.63,-1
2022-12-12 18:46:00,1791.63,1791.72,1791.445,1791.65,-1
2022-12-12 18:47:00,1791.65,1791.79,1791.56,1791.765,-1
2022-12-12 18:48:00,1791.765,1791.97,1791.67,1791.82,-1
2022-12-12 18:49:00,1791.82,1791.82,1791.595,1791.69,-1
2022-12-12 18:50:00,1791.69,1791.725,1791.605,1791.705,-1
2022-12-12 18:51:00,1791.705,1791.95,1791.535,1791.575,-1
2022-12-12 18:52:00,1791.575,1791.945,1791.515,1791.94,-1
2022-12-12 18:53:00,1791.94,1792.36,1791.94,1792.35,-1
2022-12-12 18:54:00,1792.35,1792.365,1792.055,1792.275,-1
2022-12-12 18:55:00,1792.275,1792.455,1792.185,1792.255,-1
2022-12-12 18:56:00,1792.255,1792.4,1792.22,1792.375,-1
2022-12-12 18:57:00,1792.375,1792.59,1792.25,1792.285,-1
2022-12-12 18:58:00,1792.285,1792.285,1792.015,1792.265,-1
2022-12-12 18:59:00,1792.265,1792.43,1792.2,1792.425,-1
2022-12-12 19:00:00,1792.425,1792.465,1792.21,1792.245,-1
2022-12-12 19:01:00,1792.245,1792.33,1791.745,1791.75,-1
2022-12-12 19:02:00,1791.75,1792.005,1791.675,1791.935,-1
2022-12-12 19:03:00,1791.935,1792.305,1791.92,1791.93,-1
2022-12-12 19:04:00,1791.93,1792.0,1791.63,1791.855,-1
2022-12-12 19:05:00,1791.855,1791.975,1791.625,1791.965,-1
2022-12-12 19:06:00,1791.965,1791.965,1791.735,1791.905,-1
2022-12-12 19:07:00,1791.905,1792.135,1791.805,1791.975,-1
2022-12-12 19:08:00,1791.975,1792.205,1791.825,1792.195,-1
2022-12-12 19:09:00,1792.195,1792.32,1792.085,1792.235,-1
2022-12-12 19:10:00,1792.235,1792.41,1792.195,1792.355,-1
2022-12-12 19:11:00,1792.355,1792.53,1792.345,1792.43,-1
2022-12-12 19:12:00,1792.43,1792.685,1792.4,1792.565,-1
2022-12-12 19:13:00,1792.565,1792.585,1792.405,1792.515,-1
2022-12-12 19:14:00,1792.515,1792.675,1792.28,1792.285,-1
2022-12-12 19:15:00,1792.285,1792.365,1792.095,1792.105,-1
2022-12-12 19:16:00,1792.105,1792.39,1792.105,1792.155,-1
2022-12-12 19:17:00,1792.155,1792.645,1792.12,1792.635,-1
2022-12-12 19:18:00,1792.635,1793.145,1792.63,1793.03,-1
2022-12-12 19:19:00,1793.03,1793.375,1793.03,1793.37,-1
2022-12-12 19:20:00,1793.37,1793.97,1793.295,1793.95,-1
2022-12-12 19:21:00,1793.95,1794.39,1793.94,1794.185,-1
2022-12-12 19:22:00,1794.185,1794.32,1793.92,1794.235,-1
2022-12-12 19:23:00,1794.235,1794.475,1794.12,1794.16,-1
2022-12-12 19:24:00,1794.16,1794.35,1794.115,1794.285,-1
2022-12-12 19:25:00,1794.285,1794.395,1794.175,1794.18,-1
2022-12-12 19:26:00,1794.18,1794.39,1793.835,1793.935,-1
2022-12-12 19:27:00,1793.935,1794.135,1793.89,1794.025,-1
2022-12-12 19:28:00,1794.025,1794.345,1794.025,1794.14,-1
2022-12-12 19:29:00,1794.14,1794.36,1794.01,1794.265,-1
2022-12-12 19:30:00,1794.265,1794.54,1794.25,1794.33,-1
2022-12-12 19:31:00,1794.33,1794.81,1794.33,1794.78,-1
2022-12-12 19:32:00,1794.78,1794.805,1794.31,1794.465,-1
2022-12-12 19:33:00,1794.465,1794.49,1794.315,1794.37,-1
2022-12-12 19:34:00,1794.37,1794.69,1794.33,1794.63,-1
2022-12-12 19:35:00,1794.63,1794.84,1794.575,1794.605,-1
2022-12-12 19:36:00,1794.605,1794.605,1793.995,1794.145,-1
2022-12-12 19:37:00,1794.145,1795.15,1794.125,1795.01,-1
2022-12-12 19:38:00,1795.01,1795.13,1794.8,1795.015,-1
2022-12-12 19:39:00,1795.015,1795.215,1794.935,1795.095,-1
2022-12-12 19:40:00,1795.095,1795.175,1794.995,1795.055,-1
2022-12-12 19:41:00,1795.055,1795.305,1795.055,1795.225,-1
2022-12-12 19:42:00,1795.225,1795.455,1795.145,1795.44,-1
2022-12-12 19:43:00,1795.44,1795.54,1795.15,1795.175,-1
2022-12-12 19:44:00,1795.175,1795.47,1795.14,1795.445,-1
2022-12-12 19:45:00,1795.445,1795.45,1794.86,1795.025,-1
2022-12-12 19:46:00,1795.025,1795.07,1794.705,1794.98,-1
2022-12-12 19:47:00,1794.98,1795.03,1794.695,1794.7,-1
2022-12-12 19:48:00,1794.7,1794.885,1794.66,1794.73,-1
2022-12-12 19:49:00,1794.73,1794.905,1794.66,1794.905,-1
2022-12-12 19:50:00,1794.905,1794.905,1794.475,1794.605,-1
2022-12-12 19:51:00,1794.605,1794.72,1794.475,1794.5,-1
2022-12-12 19:52:00,1794.5,1794.885,1794.455,1794.705,-1
2022-12-12 19:53:00,1794.705,1795.305,1794.705,1795.215,-1
2022-12-12 19:54:00,1795.215,1795.495,1795.085,1795.15,-1
2022-12-12 19:55:00,1795.15,1795.355,1795.005,1795.105,-1
2022-12-12 19:56:00,1795.105,1795.195,1794.755,1794.835,-1
2022-12-12 19:57:00,1794.835,1794.91,1794.625,1794.715,-1
2022-12-12 19:58:00,1794.715,1794.79,1794.59,1794.59,-1
2022-12-12 19:59:00,1794.59,1794.67,1794.41,1794.44,-1
2022-12-12 20:00:00,1794.44,1794.76,1794.195,1794.255,-1
2022-12-12 20:01:00,1794.255,1794.38,1793.94,1794.335,-1
2022-12-12 20:02:00,1794.335,1794.82,1794.295,1794.6,-1
2022-12-12 20:03:00,1794.6,1794.705,1794.205,1794.38,-1
2022-12-12 20:04:00,1794.38,1794.625,1794.245,1794.52,-1
2022-12-12 20:05:00,1794.52,1794.54,1794.295,1794.365,-1
2022-12-12 20:06:00,1794.365,1794.385,1794.025,1794.055,-1
2022-12-12 20:07:00,1794.055,1794.105,1793.825,1793.985,-1
2022-12-12 20:08:00,1793.985,1794.0,1793.805,1793.835,-1
2022-12-12 20:09:00,1793.835,1794.07,1793.83,1793.965,-1
2022-12-12 20:10:00,1793.965,1794.1,1793.855,1793.96,-1
2022-12-12 20:11:00,1793.96,1794.305,1793.925,1794.06,-1
2022-12-12 20:12:00,1794.06,1794.095,1793.93,1793.955,-1
2022-12-12 20:13:00,1793.955,1794.315,1793.945,1794.23,-1
2022-12-12 20:14:00,1794.23,1794.685,1794.23,1794.425,-1
2022-12-12 20:15:00,1794.425,1794.475,1794.195,1794.2,-1
2022-12-12 20:16:00,1794.2,1794.2,1793.945,1794.09,-1
2022-12-12 20:17:00,1794.09,1794.12,1793.85,1793.85,-1
2022-12-12 20:18:00,1793.85,1793.855,1793.56,1793.58,-1
2022-12-12 20:19:00,1793.58,1794.005,1793.54,1793.99,-1
2022-12-12 20:20:00,1793.99,1794.4,1793.74,1793.755,-1
2022-12-12 20:21:00,1793.755,1793.875,1793.52,1793.77,-1
2022-12-12 20:22:00,1793.77,1794.02,1793.77,1793.93,-1
2022-12-12 20:23:00,1793.93,1794.02,1793.71,1794.02,-1
2022-12-12 20:24:00,1794.02,1794.165,1793.93,1793.96,-1
2022-12-12 20:25:00,1793.96,1794.035,1793.89,1794.015,-1
2022-12-12 20:26:00,1794.015,1794.2,1793.975,1794.175,-1
2022-12-12 20:27:00,1794.175,1794.285,1794.095,1794.13,-1
2022-12-12 20:28:00,1794.13,1794.175,1793.6,1793.685,-1
2022-12-12 20:29:00,1793.685,1793.795,1793.555,1793.575,-1
2022-12-12 20:30:00,1793.575,1793.625,1793.21,1793.48,-1
2022-12-12 20:31:00,1793.48,1793.575,1793.18,1793.24,-1
2022-12-12 20:32:00,1793.24,1793.33,1792.91,1792.945,-1
2022-12-12 20:33:00,1792.945,1793.155,1792.87,1792.895,-1
2022-12-12 20:34:00,1792.895,1792.92,1792.425,1792.44,-1
2022-12-12 20:35:00,1792.44,1792.885,1792.435,1792.71,-1
2022-12-12 20:36:00,1792.71,1792.86,1792.6,1792.685,-1
2022-12-12 20:37:00,1792.685,1792.765,1792.415,1792.61,-1
2022-12-12 20:38:00,1792.61,1792.73,1792.38,1792.51,-1
2022-12-12 20:39:00,1792.51,1792.56,1792.135,1792.185,-1
2022-12-12 20:40:00,1792.185,1792.41,1792.135,1792.355,-1
2022-12-12 20:41:00,1792.355,1792.37,1792.045,1792.12,-1
2022-12-12 20:42:00,1792.12,1792.21,1791.905,1792.01,-1
2022-12-12 20:43:00,1792.01,1792.04,1791.82,1791.82,-1
2022-12-12 20:44:00,1791.82,1791.95,1791.565,1791.935,-1
2022-12-12 20:45:00,1791.935,1791.935,1791.52,1791.72,-1
2022-12-12 20:46:00,1791.72,1791.78,1791.54,1791.58,-1
2022-12-12 20:47:00,1791.58,1791.63,1791.38,1791.39,-1
2022-12-12 20:48:00,1791.39,1791.46,1791.235,1791.36,-1
2022-12-12 20:49:00,1791.36,1791.375,1791.115,1791.125,-1
2022-12-12 20:50:00,1791.125,1791.15,1790.74,1790.81,-1
2022-12-12 20:51:00,1790.81,1790.94,1790.605,1790.7,-1
2022-12-12 20:52:00,1790.7,1790.79,1790.245,1790.425,-1
2022-12-12 20:53:00,1790.425,1790.44,1790.035,1790.335,-1
2022-12-12 20:54:00,1790.335,1790.38,1790.08,1790.215,-1
2022-12-12 20:55:00,1790.215,1790.235,1789.8,1790.105,-1
2022-12-12 20:56:00,1790.105,1790.105,1789.17,1789.225,-1
2022-12-12 20:57:00,1789.225,1789.28,1788.76,1789.03,-1
2022-12-12 20:58:00,1789.03,1789.055,1788.27,1788.38,-1
2022-12-12 20:59:00,1788.38,1789.465,1788.38,1789.435,-1
2022-12-12 21:00:00,1789.435,1789.615,1789.06,1789.495,-1
2022-12-12 21:01:00,1789.495,1789.765,1789.29,1789.595,-1
2022-12-12 21:02:00,1789.595,1789.595,1789.255,1789.29,-1
2022-12-12 21:03:00,1789.29,1789.29,1788.705,1788.89,-1
2022-12-12 21:04:00,1788.89,1789.605,1788.615,1789.355,-1
2022-12-12 21:05:00,1789.355,1789.775,1789.205,1789.585,-1
2022-12-12 21:06:00,1789.585,1789.735,1789.485,1789.59,-1
2022-12-12 21:07:00,1789.59,1790.25,1789.4,1790.145,-1
2022-12-12 21:08:00,1790.145,1790.445,1790.02,1790.37,-1
2022-12-12 21:09:00,1790.37,1790.84,1790.27,1790.475,-1
2022-12-12 21:10:00,1790.475,1790.625,1789.77,1790.025,-1
2022-12-12 21:11:00,1790.025,1790.11,1789.7,1789.99,-1
2022-12-12 21:12:00,1789.99,1790.205,1789.84,1789.89,-1
2022-12-12 21:13:00,1789.89,1790.25,1789.77,1790.08,-1
2022-12-12 21:14:00,1790.08,1790.095,1789.51,1790.04,-1
2022-12-12 21:15:00,1790.04,1790.105,1788.985,1789.285,-1
2022-12-12 21:16:00,1789.285,1789.575,1788.97,1789.575,-1
2022-12-12 21:17:00,1789.575,1790.01,1789.545,1790.005,-1
2022-12-12 21:18:00,1790.005,1790.12,1789.61,1789.72,-1
2022-12-12 21:19:00,1789.72,1790.01,1789.575,1789.965,-1
2022-12-12 21:20:00,1789.965,1790.285,1789.22,1789.505,-1
2022-12-12 21:21:00,1789.505,1790.11,1789.455,1789.91,-1
2022-12-12 21:22:00,1789.91,1790.76,1789.81,1790.645,-1
2022-12-12 21:23:00,1790.645,1791.1,1790.4,1790.44,-1
2022-12-12 21:24:00,1790.44,1790.575,1789.615,1789.725,-1
2022-12-12 21:25:00,1789.725,1790.59,1789.725,1790.065,-1
2022-12-12 21:26:00,1790.065,1790.27,1789.555,1789.59,-1
2022-12-12 21:27:00,1789.59,1789.705,1788.96,1789.63,-1
2022-12-12 21:28:00,1789.63,1789.975,1789.48,1789.685,-1
2022-12-12 21:29:00,1789.685,1789.685,1789.045,1789.42,-1
2022-12-12 21:30:00,1789.42,1789.615,1789.095,1789.475,-1
2022-12-12 21:31:00,1789.475,1789.505,1788.64,1789.14,-1
2022-12-12 21:32:00,1789.14,1789.3,1788.92,1788.92,-1
2022-12-12 21:33:00,1788.92,1789.295,1788.78,1789.25,-1
2022-12-12 21:34:00,1789.25,1789.6,1789.005,1789.56,-1
2022-12-12 21:35:00,1789.56,1790.04,1789.475,1789.95,-1
2022-12-12 21:36:00,1789.95,1790.41,1789.885,1790.24,-1
2022-12-12 21:37:00,1790.24,1790.745,1790.035,1790.565,-1
2022-12-12 21:38:00,1790.565,1790.775,1790.51,1790.68,-1
2022-12-12 21:39:00,1790.68,1790.805,1790.455,1790.58,-1
2022-12-12 21:40:00,1790.58,1790.645,1789.975,1790.26,-1
2022-12-12 21:41:00,1790.26,1790.345,1789.4,1789.445,-1
2022-12-12 21:42:00,1789.445,1789.445,1788.635,1788.995,-1
2022-12-12 21:43:00,1788.995,1789.07,1788.675,1788.785,-1
2022-12-12 21:44:00,1788.785,1789.0,1788.61,1788.72,-1
2022-12-12 21:45:00,1788.72,1789.065,1788.72,1788.93,-1
2022-12-12 21:46:00,1788.93,1789.42,1788.925,1789.265,-1
2022-12-12 21:47:00,1789.265,1789.42,1789.07,1789.27,-1
2022-12-12 21:48:00,1789.27,1789.77,1789.155,1789.75,-1
2022-12-12 21:49:00,1789.75,1790.4,1789.75,1790.285,-1
2022-12-12 21:50:00,1790.285,1790.505,1789.885,1790.07,-1
2022-12-12 21:51:00,1790.07,1790.21,1789.715,1789.75,-1
2022-12-12 21:52:00,1789.75,1789.75,1789.37,1789.575,-1
2022-12-12 21:53:00,1789.575,1789.895,1789.21,1789.27,-1
2022-12-12 21:54:00,1789.27,1789.375,1788.795,1789.005,-1
2022-12-12 21:55:00,1789.005,1789.005,1787.475,1787.75,-1
2022-12-12 21:56:00,1787.75,1788.395,1787.495,1788.255,-1
2022-12-12 21:57:00,1788.255,1788.715,1788.165,1788.44,-1
2022-12-12 21:58:00,1788.44,1788.44,1787.47,1787.635,-1
2022-12-12 21:59:00,1787.635,1787.87,1787.33,1787.685,-1
2022-12-12 22:00:00,1787.685,1788.435,1787.65,1788.205,-1
2022-12-12 22:01:00,1788.205,1788.21,1787.62,1787.98,-1
2022-12-12 22:02:00,1787.98,1788.195,1787.63,1787.655,-1
2022-12-12 22:03:00,1787.655,1787.945,1787.45,1787.73,-1
2022-12-12 22:04:00,1787.73,1787.915,1787.255,1787.395,-1
2022-12-12 22:05:00,1787.395,1788.19,1787.315,1788.03,-1
2022-12-12 22:06:00,1788.03,1788.48,1787.865,1788.43,-1
2022-12-12 22:07:00,1788.43,1789.09,1788.37,1788.995,-1
2022-12-12 22:08:00,1788.995,1788.995,1788.425,1788.485,-1
2022-12-12 22:09:00,1788.485,1788.49,1787.795,1787.835,-1
2022-12-12 22:10:00,1787.835,1788.16,1787.765,1787.92,-1
2022-12-12 22:11:00,1787.92,1788.255,1787.815,1788.205,-1
2022-12-12 22:12:00,1788.205,1788.415,1788.055,1788.18,-1
2022-12-12 22:13:00,1788.18,1788.57,1788.07,1788.455,-1
2022-12-12 22:14:00,1788.455,1788.455,1787.605,1787.645,-1
2022-12-12 22:15:00,1787.645,1787.97,1787.585,1787.675,-1
2022-12-12 22:16:00,1787.675,1788.105,1787.56,1788.065,-1
2022-12-12 22:17:00,1788.065,1788.765,1787.965,1788.75,-1
2022-12-12 22:18:00,1788.75,1788.86,1788.125,1788.2,-1
2022-12-12 22:19:00,1788.2,1788.2,1787.85,1787.99,-1
2022-12-12 22:20:00,1787.99,1787.99,1787.48,1787.845,-1
2022-12-12 22:21:00,1787.845,1788.405,1787.845,1788.08,-1
2022-12-12 22:22:00,1788.08,1788.18,1787.65,1787.895,-1
2022-12-12 22:23:00,1787.895,1788.14,1787.785,1788.05,-1
2022-12-12 22:24:00,1788.05,1788.15,1787.79,1788.085,-1
2022-12-12 22:25:00,1788.085,1788.265,1787.9,1787.915,-1
2022-12-12 22:26:00,1787.915,1787.935,1787.515,1787.765,-1
2022-12-12 22:27:00,1787.765,1787.865,1787.68,1787.795,-1
2022-12-12 22:28:00,1787.795,1788.205,1787.685,1788.205,-1
2022-12-12 22:29:00,1788.205,1788.745,1788.115,1788.45,-1
2022-12-12 22:30:00,1788.45,1788.455,1786.185,1787.435,-1
2022-12-12 22:31:00,1787.435,1788.27,1787.14,1788.195,-1
2022-12-12 22:32:00,1788.195,1788.99,1787.71,1788.94,-1
2022-12-12 22:33:00,1788.94,1789.565,1788.61,1789.365,-1
2022-12-12 22:34:00,1789.365,1789.505,1788.875,1788.985,-1
2022-12-12 22:35:00,1788.985,1789.51,1788.965,1789.12,-1
2022-12-12 22:36:00,1789.12,1789.505,1788.995,1789.415,-1
2022-12-12 22:37:00,1789.415,1789.465,1788.505,1788.64,-1
2022-12-12 22:38:00,1788.64,1788.66,1787.81,1787.82,-1
2022-12-12 22:39:00,1787.82,1787.84,1785.195,1785.705,-1
2022-12-12 22:40:00,1785.705,1786.36,1785.64,1785.99,-1
2022-12-12 22:41:00,1785.99,1787.125,1785.945,1786.935,-1
2022-12-12 22:42:00,1786.935,1787.15,1786.155,1786.175,-1
2022-12-12 22:43:00,1786.175,1786.39,1785.78,1786.26,-1
2022-12-12 22:44:00,1786.26,1786.54,1785.61,1786.54,-1
2022-12-12 22:45:00,1786.54,1787.5,1786.095,1787.49,-1
2022-12-12 22:46:00,1787.49,1788.84,1787.44,1788.715,-1
2022-12-12 22:47:00,1788.715,1789.88,1788.625,1789.605,-1
2022-12-12 22:48:00,1789.605,1789.63,1788.51,1789.24,-1
2022-12-12 22:49:00,1789.24,1789.975,1789.15,1789.44,-1
2022-12-12 22:50:00,1789.44,1789.735,1789.175,1789.415,-1
2022-12-12 22:51:00,1789.415,1789.73,1789.045,1789.55,-1
2022-12-12 22:52:00,1789.55,1789.63,1788.895,1789.285,-1
2022-12-12 22:53:00,1789.285,1789.305,1788.87,1789.24,-1
2022-12-12 22:54:00,1789.24,1789.45,1788.755,1788.76,-1
2022-12-12 22:55:00,1788.76,1789.29,1788.665,1789.09,-1
2022-12-12 22:56:00,1789.09,1789.6,1789.015,1789.565,-1
2022-12-12 22:57:00,1789.565,1789.62,1788.885,1789.415,-1
2022-12-12 22:58:00,1789.415,1789.66,1788.85,1789.135,-1
2022-12-12 22:59:00,1789.135,1789.305,1788.14,1788.205,-1
2022-12-12 23:00:00,1788.205,1788.95,1787.865,1788.0,-1
2022-12-12 23:01:00,1788.0,1788.42,1786.845,1787.065,-1
2022-12-12 23:02:00,1787.065,1787.315,1786.745,1786.985,-1
2022-12-12 23:03:00,1786.985,1787.0,1786.665,1786.76,-1
2022-12-12 23:04:00,1786.76,1786.8,1786.38,1786.6,-1
2022-12-12 23:05:00,1786.6,1787.685,1786.41,1787.46,-1
2022-12-12 23:06:00,1787.46,1787.85,1787.29,1787.715,-1
2022-12-12 23:07:00,1787.715,1788.355,1787.715,1787.99,-1
2022-12-12 23:08:00,1787.99,1788.35,1787.74,1787.985,-1
2022-12-12 23:09:00,1787.985,1788.76,1787.975,1788.545,-1
2022-12-12 23:10:00,1788.545,1788.59,1788.06,1788.16,-1
2022-12-12 23:11:00,1788.16,1789.13,1788.07,1789.01,-1
2022-12-12 23:12:00,1789.01,1789.7,1788.76,1789.68,-1
2022-12-12 23:13:00,1789.68,1790.255,1789.525,1789.905,-1
2022-12-12 23:14:00,1789.905,1789.925,1788.96,1789.31,-1
2022-12-12 23:15:00,1789.31,1789.31,1787.93,1788.04,-1
2022-12-12 23:16:00,1788.04,1788.05,1787.28,1787.41,-1
2022-12-12 23:17:00,1787.41,1787.95,1787.285,1787.95,-1
2022-12-12 23:18:00,1787.95,1788.265,1787.345,1788.09,-1
2022-12-12 23:19:00,1788.09,1788.22,1787.575,1787.88,-1
2022-12-12 23:20:00,1787.88,1787.925,1787.515,1787.515,-1
2022-12-12 23:21:00,1787.515,1787.93,1787.415,1787.66,-1
2022-12-12 23:22:00,1787.66,1788.595,1787.635,1788.525,-1
2022-12-12 23:23:00,1788.525,1788.66,1787.785,1787.945,-1
2022-12-12 23:24:00,1787.945,1788.0,1787.425,1787.945,-1
2022-12-12 23:25:00,1787.945,1787.965,1787.665,1787.86,-1
2022-12-12 23:26:00,1787.86,1788.055,1787.33,1787.55,-1
2022-12-12 23:27:00,1787.55,1787.85,1787.37,1787.805,-1
2022-12-12 23:28:00,1787.805,1788.045,1787.345,1787.635,-1
